,id,recipe,ingredient
266,08f1bf5b8c11445ab8fdfab606803f34,ไข่ตุ๋น,คนอร์หมู
267,08f1bf5b8c11445ab8fdfab606803f34,ไข่ตุ๋น,ซีอิ้วขาว
268,08f1bf5b8c11445ab8fdfab606803f34,ไข่ตุ๋น,ซอสหอยนางรม
269,08f1bf5b8c11445ab8fdfab606803f34,ไข่ตุ๋น,พริกไทย
270,08f1bf5b8c11445ab8fdfab606803f34,ไข่ตุ๋น,น้ำเปล่า
271,cd79058d710c4b64a2d4d85b0ceada60,ขนมปังปิ้งกล้วยหอม,ขนมปัง
272,cd79058d710c4b64a2d4d85b0ceada60,ขนมปังปิ้งกล้วยหอม,กล้วย
273,cd79058d710c4b64a2d4d85b0ceada60,ขนมปังปิ้งกล้วยหอม,นมข้นหวาน
274,cd79058d710c4b64a2d4d85b0ceada60,ขนมปังปิ้งกล้วยหอม,นมขนหวานรสช็อโกแลต
275,dc255b95400449cab71cece05b27bdfc,หมูหมักน้ำผึ้งทอด,เนื้อหมู
276,dc255b95400449cab71cece05b27bdfc,หมูหมักน้ำผึ้งทอด,ซีอิ้วขาว
277,dc255b95400449cab71cece05b27bdfc,หมูหมักน้ำผึ้งทอด,น้ำผึ้ง
278,dc255b95400449cab71cece05b27bdfc,หมูหมักน้ำผึ้งทอด,พริกไทยป่น
279,dc255b95400449cab71cece05b27bdfc,หมูหมักน้ำผึ้งทอด,น้ำมันสำหรับทอด
280,70723181b41145a4acf23dbb0978cd78,ผัดผักกาดดอง,ผักกาดดอง
281,70723181b41145a4acf23dbb0978cd78,ผัดผักกาดดอง,หมูสามชั้น
282,70723181b41145a4acf23dbb0978cd78,ผัดผักกาดดอง,คนอร์ซอส
283,70723181b41145a4acf23dbb0978cd78,ผัดผักกาดดอง,น้ำเปล่า
284,70723181b41145a4acf23dbb0978cd78,ผัดผักกาดดอง,กระเทียม
285,70723181b41145a4acf23dbb0978cd78,ผัดผักกาดดอง,น้ำมันสำหรับผัด
286,f4f0a26de9314a0d9858cc5bafbea2b0,นมช็อกโกแลตนัทตี้ ผลไม้สด,นมช็อกโกแลตนัทตี้
287,f4f0a26de9314a0d9858cc5bafbea2b0,นมช็อกโกแลตนัทตี้ ผลไม้สด,กล้วย
288,f4f0a26de9314a0d9858cc5bafbea2b0,นมช็อกโกแลตนัทตี้ ผลไม้สด,มะละกอ
289,dda49edbdca044cdb021d8f9a16d53f5,ผัดผักรวมมิตรไม่ใส่เนื้อสัตว์,บล็อกโคลี่
290,dda49edbdca044cdb021d8f9a16d53f5,ผัดผักรวมมิตรไม่ใส่เนื้อสัตว์,กะหล่ำ
291,dda49edbdca044cdb021d8f9a16d53f5,ผัดผักรวมมิตรไม่ใส่เนื้อสัตว์,เห็นชิเมจิ
292,dda49edbdca044cdb021d8f9a16d53f5,ผัดผักรวมมิตรไม่ใส่เนื้อสัตว์,ข้าวโพดอ่อน
293,dda49edbdca044cdb021d8f9a16d53f5,ผัดผักรวมมิตรไม่ใส่เนื้อสัตว์,แครอท
294,dda49edbdca044cdb021d8f9a16d53f5,ผัดผักรวมมิตรไม่ใส่เนื้อสัตว์,ผักกวางตุ้ง
295,dda49edbdca044cdb021d8f9a16d53f5,ผัดผักรวมมิตรไม่ใส่เนื้อสัตว์,ผักกาดขาว
296,dda49edbdca044cdb021d8f9a16d53f5,ผัดผักรวมมิตรไม่ใส่เนื้อสัตว์,กะหล่ำ
297,dda49edbdca044cdb021d8f9a16d53f5,ผัดผักรวมมิตรไม่ใส่เนื้อสัตว์,มะเขือเทศ
298,dda49edbdca044cdb021d8f9a16d53f5,ผัดผักรวมมิตรไม่ใส่เนื้อสัตว์,หอมหัวใหญ่
299,dda49edbdca044cdb021d8f9a16d53f5,ผัดผักรวมมิตรไม่ใส่เนื้อสัตว์,น้ำเปล่า
300,dda49edbdca044cdb021d8f9a16d53f5,ผัดผักรวมมิตรไม่ใส่เนื้อสัตว์,ซีอิ้วขาว
301,dda49edbdca044cdb021d8f9a16d53f5,ผัดผักรวมมิตรไม่ใส่เนื้อสัตว์,น้ำตาล
302,dda49edbdca044cdb021d8f9a16d53f5,ผัดผักรวมมิตรไม่ใส่เนื้อสัตว์,ซอสหอยนางรม
303,dda49edbdca044cdb021d8f9a16d53f5,ผัดผักรวมมิตรไม่ใส่เนื้อสัตว์,พริก
304,dda49edbdca044cdb021d8f9a16d53f5,ผัดผักรวมมิตรไม่ใส่เนื้อสัตว์,กระเทียม
305,dda49edbdca044cdb021d8f9a16d53f5,ผัดผักรวมมิตรไม่ใส่เนื้อสัตว์,น้ำมันสำหรับผัด
306,dda49edbdca044cdb021d8f9a16d53f5,ผัดผักรวมมิตรไม่ใส่เนื้อสัตว์,พริกไทย
307,622b02b62a824781886eba13713fa1af,ขนมปังปิ้งดาร์กช็อกโกแลต,ขนมปัง
308,622b02b62a824781886eba13713fa1af,ขนมปังปิ้งดาร์กช็อกโกแลต,นมข้นหวาน
309,622b02b62a824781886eba13713fa1af,ขนมปังปิ้งดาร์กช็อกโกแลต,ดาร์กช็อกโกแลต
310,f10381a42d9045c0869ce3dc6ee8038e,หมูทอดแป้งข้าวโพด,เนื้อหมู
311,f10381a42d9045c0869ce3dc6ee8038e,หมูทอดแป้งข้าวโพด,กระเทียม
312,f10381a42d9045c0869ce3dc6ee8038e,หมูทอดแป้งข้าวโพด,แป้งข้าวโพด
313,f10381a42d9045c0869ce3dc6ee8038e,หมูทอดแป้งข้าวโพด,ซีอิ้วขาว
314,f10381a42d9045c0869ce3dc6ee8038e,หมูทอดแป้งข้าวโพด,ซอสหอยนางรม
315,f10381a42d9045c0869ce3dc6ee8038e,หมูทอดแป้งข้าวโพด,น้ำตาล
316,f10381a42d9045c0869ce3dc6ee8038e,หมูทอดแป้งข้าวโพด,พริกไทย
317,f10381a42d9045c0869ce3dc6ee8038e,หมูทอดแป้งข้าวโพด,น้ำมันสำหรับทอด
318,0d26cd8fc65c4163b38fffca016470de,หมูหมักกระเทียมเผ็ดร้อน,หมูสับ
319,0d26cd8fc65c4163b38fffca016470de,หมูหมักกระเทียมเผ็ดร้อน,กระเทียม
320,0d26cd8fc65c4163b38fffca016470de,หมูหมักกระเทียมเผ็ดร้อน,พริกไทดำ
321,0d26cd8fc65c4163b38fffca016470de,หมูหมักกระเทียมเผ็ดร้อน,แป้งข้าวโพด
322,0d26cd8fc65c4163b38fffca016470de,หมูหมักกระเทียมเผ็ดร้อน,ซีอิ้วขาว
323,0d26cd8fc65c4163b38fffca016470de,หมูหมักกระเทียมเผ็ดร้อน,ซอสหอยนางรม
324,0d26cd8fc65c4163b38fffca016470de,หมูหมักกระเทียมเผ็ดร้อน,หัวหอม
325,0d26cd8fc65c4163b38fffca016470de,หมูหมักกระเทียมเผ็ดร้อน,ต้นหอม
326,0d26cd8fc65c4163b38fffca016470de,หมูหมักกระเทียมเผ็ดร้อน,ผักชี
327,c5a8a9e0302e48b49f5fa19f880aba98,แซนวิสทูน่าในน้ำแร่,ขนมปัง
328,c5a8a9e0302e48b49f5fa19f880aba98,แซนวิสทูน่าในน้ำแร่,ทูน่า
329,c5a8a9e0302e48b49f5fa19f880aba98,แซนวิสทูน่าในน้ำแร่,มะเขือเทศ
330,c5a8a9e0302e48b49f5fa19f880aba98,แซนวิสทูน่าในน้ำแร่,แตงกวา
331,c5a8a9e0302e48b49f5fa19f880aba98,แซนวิสทูน่าในน้ำแร่,แครอท
332,c5a8a9e0302e48b49f5fa19f880aba98,แซนวิสทูน่าในน้ำแร่,หอมหัวใหญ่
333,c5a8a9e0302e48b49f5fa19f880aba98,แซนวิสทูน่าในน้ำแร่,ผักสลัด
334,c5a8a9e0302e48b49f5fa19f880aba98,แซนวิสทูน่าในน้ำแร่,ต้นหอม
335,56bbb8666b044b809a06981f1206e323,กล้วยหอมปั่นกรุ๊บกรอบ,กล้วย
336,56bbb8666b044b809a06981f1206e323,กล้วยหอมปั่นกรุ๊บกรอบ,น้ำสด
337,56bbb8666b044b809a06981f1206e323,กล้วยหอมปั่นกรุ๊บกรอบ,ขนมข้าวแต๋น
338,56bbb8666b044b809a06981f1206e323,กล้วยหอมปั่นกรุ๊บกรอบ,นมข้นหวาน
339,01357ec1363541889a2d3122e6ce0449,ข้าวผัดไข่,ไข่
340,01357ec1363541889a2d3122e6ce0449,ข้าวผัดไข่,ข้าวเปล่า
341,01357ec1363541889a2d3122e6ce0449,ข้าวผัดไข่,หอมหัวใหญ่
342,01357ec1363541889a2d3122e6ce0449,ข้าวผัดไข่,แครอท
343,01357ec1363541889a2d3122e6ce0449,ข้าวผัดไข่,ต้นหอมตามชอบ
344,01357ec1363541889a2d3122e6ce0449,ข้าวผัดไข่,มะเขือเทศ
345,01357ec1363541889a2d3122e6ce0449,ข้าวผัดไข่,ซีอิ้วขาว
346,01357ec1363541889a2d3122e6ce0449,ข้าวผัดไข่,น้ำตาล
347,01357ec1363541889a2d3122e6ce0449,ข้าวผัดไข่,พริกไทย
348,01357ec1363541889a2d3122e6ce0449,ข้าวผัดไข่,น้ำมันสำหรับผัด
349,dc60f9653b4f4c448cd87ca1c0bd11e4,โยเกิร์ต รวมมิตรสุขภาพดี,โยเกิร์ต
350,dc60f9653b4f4c448cd87ca1c0bd11e4,โยเกิร์ต รวมมิตรสุขภาพดี,ขนุน
351,dc60f9653b4f4c448cd87ca1c0bd11e4,โยเกิร์ต รวมมิตรสุขภาพดี,มะละกอสุก
352,dc60f9653b4f4c448cd87ca1c0bd11e4,โยเกิร์ต รวมมิตรสุขภาพดี,น้ำผึ้ง
353,dc60f9653b4f4c448cd87ca1c0bd11e4,โยเกิร์ต รวมมิตรสุขภาพดี,กล้วย
354,dc60f9653b4f4c448cd87ca1c0bd11e4,โยเกิร์ต รวมมิตรสุขภาพดี,เม็ดทานตะวัน
355,ae6af133228a4d6cb3f22a20e5c6c15e,โยเกิร์ตสองสี,โยเกิร์ต
356,ae6af133228a4d6cb3f22a20e5c6c15e,โยเกิร์ตสองสี,มะเขือเทศ
357,b44e7556dc1043b5a066c87556229117,หมูยอผัดน้ำมันหอย,หมูยอ
358,b44e7556dc1043b5a066c87556229117,หมูยอผัดน้ำมันหอย,แครอท
359,b44e7556dc1043b5a066c87556229117,หมูยอผัดน้ำมันหอย,ข้าวโพดอ่อน
360,b44e7556dc1043b5a066c87556229117,หมูยอผัดน้ำมันหอย,ซอสหอยนางรม
361,b44e7556dc1043b5a066c87556229117,หมูยอผัดน้ำมันหอย,น้ำตาล
362,b44e7556dc1043b5a066c87556229117,หมูยอผัดน้ำมันหอย,ซีอิ้วขาว
363,b44e7556dc1043b5a066c87556229117,หมูยอผัดน้ำมันหอย,น้ำปลา
364,b44e7556dc1043b5a066c87556229117,หมูยอผัดน้ำมันหอย,น้ำเปล่า
365,b44e7556dc1043b5a066c87556229117,หมูยอผัดน้ำมันหอย,พริกไทย
366,b44e7556dc1043b5a066c87556229117,หมูยอผัดน้ำมันหอย,กระเทียม
367,47656023d8c64076bed81ed2727154a0,ไข่ขาว+ไข่เจียวทอด,ไข่ไก่
368,47656023d8c64076bed81ed2727154a0,ไข่ขาว+ไข่เจียวทอด,ซีอิ้วขาว
369,47656023d8c64076bed81ed2727154a0,ไข่ขาว+ไข่เจียวทอด,น้ำตาล
370,47656023d8c64076bed81ed2727154a0,ไข่ขาว+ไข่เจียวทอด,น้ำปลา
371,47656023d8c64076bed81ed2727154a0,ไข่ขาว+ไข่เจียวทอด,พริกไทย
372,a891d6b62ff949d381e463411e9232bb,หมี่กรอบ,หมี่กรอบ
373,a891d6b62ff949d381e463411e9232bb,หมี่กรอบ,น้ำเปล่า
374,a891d6b62ff949d381e463411e9232bb,หมี่กรอบ,น้ำตาล
375,a891d6b62ff949d381e463411e9232bb,หมี่กรอบ,ซอสมะเขือเทศ
376,a891d6b62ff949d381e463411e9232bb,หมี่กรอบ,ถั่วลิสง
377,d36bc651b9214736b8a8b240afd8db07,ปีโป้น้ำแดงมะนาวปั่น,น้ำแดงเฮบลูบอย
378,d36bc651b9214736b8a8b240afd8db07,ปีโป้น้ำแดงมะนาวปั่น,น้ำมะนาว
379,d36bc651b9214736b8a8b240afd8db07,ปีโป้น้ำแดงมะนาวปั่น,ปีโป้
380,d36bc651b9214736b8a8b240afd8db07,ปีโป้น้ำแดงมะนาวปั่น,น้ำเปล่า
381,8f151f3db1184d68b55c925a0ad7bab7,ตับหมูทอดกระเทียมพริกไทย,ตับหมู
382,8f151f3db1184d68b55c925a0ad7bab7,ตับหมูทอดกระเทียมพริกไทย,กระเทียม
383,8f151f3db1184d68b55c925a0ad7bab7,ตับหมูทอดกระเทียมพริกไทย,ผักชี
384,8f151f3db1184d68b55c925a0ad7bab7,ตับหมูทอดกระเทียมพริกไทย,พริกไทย
385,8f151f3db1184d68b55c925a0ad7bab7,ตับหมูทอดกระเทียมพริกไทย,น้ำมันหอย
386,8f151f3db1184d68b55c925a0ad7bab7,ตับหมูทอดกระเทียมพริกไทย,น้ำตาล
387,8f151f3db1184d68b55c925a0ad7bab7,ตับหมูทอดกระเทียมพริกไทย,น้ำปลา
388,8f151f3db1184d68b55c925a0ad7bab7,ตับหมูทอดกระเทียมพริกไทย,น้ำมันสำหรับทอด
